Movie Name,Imdb_id,Rating,Release Date,Genres,Cast
Mazaaq Raat,tt7227216,7.2,IMDbPro,Comedy,"Vasay Chaudhry,Anam Tanveer,Ali Abbas,Alyzeh Gabol,Momina Basit,Hina Butt,Aima Baig"
Do Shikari,tt0367661,5.9,IMDbPro,"Action,Adventure,Drama","Vinod Khanna,Rekha,Biswajeet Chatterjee,Amjad Khan,Joginder Shelly,Alka,Padma Khanna,Ravi Khanna,Mac Mohan,Keshto Mukherjee,Bhushan Tiwari,Helen"
Amar Rahe Ye Pyar,tt0379167,7.2,IMDbPro,Drama,"Rajendra Kumar Tuli,Nalini Jaywant,Nanda Karnataki,Radhakrishan,Ramayan Tiwari,S. Nazir,Narbada Shankar,Sarita,Ravikant,Lizzy,Thomas"
Saanch Ko Aanch Nahin,tt0156999,7.2,1979,"Drama,Family","Arun Govil,Madhu Kapoor,Sunder,Gajanan Jagirdar,Birbal,Om Shivpuri,Om Puri,Urmila Bhatt,Arvind Deshpande,C.S. Dubey,Javed Khan Amrohi,Madhu Shah"
Maha Shaktimaan,tt0363786,6.7,IMDbPro,"Action,Adventure,Fantasy","Raj Babbar,Meenakshi Sheshadri,Kim,Ranjeet Bedi,Jayamalini,Danny Denzongpa,Urmila Bhatt,Pradeep Kumar,Mamatha,Karan Shah,Shakunthala"
Mayurpankh,tt0140370,6.2,IMDbPro,"Adventure,Drama,Musical","Kishore Sahu,Sumitra Devi,Odette Ferguson,Reginald Jackson,Jankidas,Seema,Ramesh Gupta,Nirdoshi,Abbas,Jagdish Kamal,Moni Chatterjee,Shyamlal,Indira Bansal,Roshan Vajifdar,Kurshid Vijifdar,Cuckoo,Shevanti"
Ghar Basake Dekho,tt0268331,6.2,1963,"Comedy,Drama","Manoj Kumar,Sudesh Kumar,Randhir,Shivraj,Mehmood,Johnny Walker,Savitri,Rajshree,Shyama,Minoo Mumtaz,Leela Mishra,Uma Khosla,Lalita Pawar,Laxmi Arya,Deenanath,Sohan Haksar,Hari"
Farz Aur Kanoon,tt0257662,5.0,IMDbPro,"Action,Drama","Jeetendra,Hema Malini,Rati Agnihotri,Govardhan Asrani,Bharat Bhushan,Prem Chopra,Harish,Azaad Irani,Shakti Kapoor,Kader Khan,Yusuf Khan,Raj Kiran,Madhu Malhotra"
Farz Aur Kanoon,tt0257662,5.0,IMDbPro,"Action,Drama","Jeetendra,Hema Malini,Rati Agnihotri,Govardhan Asrani,Bharat Bhushan,Prem Chopra,Harish,Azaad Irani,Shakti Kapoor,Kader Khan,Yusuf Khan,Raj Kiran,Madhu Malhotra"
Let's Be Cops,tt1924435,6.4,2014,"Action,Comedy,Crime","Jake Johnson,Damon Wayans Jr.,Rob Riggle,Nina Dobrev,James D'Arcy,Keegan-Michael Key,Andy Garcia,Jonathan Lajoie,Tom Mardirosian,Natasha Leggero,Rebecca Koon,Joshua Ormond,L. Warren Young,Nelson Bonilla,Brian Oerly,Jeff Chase,Alec Rayme"
Shiv Shakti - Tap Tyaag Taandav,tt27719227,8.7,2023– ,Fantasy,"Ram Yashvardhan,Tarun Khanna,Vishwajeet Pradhan,Subha Rajput,Puneet Vashisht,Akanksha Rawat,Shalini Vishnudev,Mrityunjay Singh Chandravanshi"
Jalte Badan,tt0268395,5.7,IMDbPro,Drama,"Kumkum,Kiran Kumar,Neena,Manmohan,Padma Khanna,Alka,Pradeep Kumar,Raza Murad,V.K. Sharma,Kuljit Singh,Sumati Gupte,Tun Tun,Hiralal,Birbal,Sujit Kumar,Dinesh Thakur,Bhanumati"
Ham Sab Chor Hain,tt0231763,6.6,1956,Comedy,"I.S. Johar,Majnu,Shammi Kapoor,Nalini Jaywant,Badri Prasad,Pran Sikand,Ameeta,Ram Avtar,K. Narula,Rajendranath Malhotra,Narbada Shankar,Mirajkar,Shakuntala,Mumtaz Begum,Brahm Bhardwaj,Ramesh Sinha,Mehmood"
Aladdin & the Wonderful Lamp,tt0139012,6.4,1952,"Adventure,Fantasy","Mahipal,Meena Kumari,S.N. Tripathi,B.M. Vyas,Babu Raje,Urmila,Dalpat,Vasantrao,Azim,W.M. Khan,Jillo,M.K. Hasan,Pt. Amarnath,Pushpa,Kamlabai Gokhale,Bismillah,Shree Bhagwan"
Bindiya Chamkegi,tt0367546,4.9,1984,"Comedy,Family","Rekha,Vinod Mehra,Johnny Walker,Dina Pathak,Master Bhagwan,Amjad Khan,Shoma Anand,Mazhar Khan,Shekhar Kapur,Dhumal,Paidi Jairaj,Satyendra Kapoor,Azmat Khan,Shobha Khote,Sulochana Latkar,Manmauji,Jagdish Raj"
The Imp,tt0096142,4.9,1988,"Comedy,Horror","Andras Jones,Linnea Quigley,Robin Stille,Hal Havins,John Stuart Wildman,Brinke Stevens,Michelle Bauer,Kathi O'Brecht,Carla B.,George 'Buck' Flower"
Gunahon Ka Devta,tt0494953,5.6,IMDbPro,Action,"Mithun Chakraborty,Sangeeta Bijlani,Aditya Pancholi,Sujata Mehta,Shakti Kapoor,Kulbhushan Kharbanda,Paresh Rawal,Ranjeeta Kaur,Danny Denzongpa,Mac Mohan,Sudhir,Viju Khote,Bob Christo,Subbiraj,Shivraj,Brij Gopal,Chandrashekhar Vaidya"
Mard Ki Zabaan,tt0154846,5.4,IMDbPro,Action,"Dharmendra,Jackie Shroff,Poonam Dhillon,Kimi Katkar,Shreeram Lagoo,Sushma Seth,Vikas Anand,Govardhan Asrani,Prem Chopra,Shakti Kapoor,Raj Kiran,Bandini Mishra,Navin Nischol,Tanuja Samarth"
Film Festivals and Watching Opera at a Movie House,tt9239476,N/A,Cast & crew,Talk-Show,Kathy Crowley
Ram Aur Shyam,tt0062177,7.2,1967,"Comedy,Drama,Family","Dilip Kumar,Waheeda Rehman,Mumtaz Askari,Farida Dadi,Laxmi Chhaya,Leela Mishra,Zebunissa,Nirupa Roy,Kanhaiyalal Chaturvedi,Nasir Hussain,Sajjan,Amar,Mukri,Pran Sikand,Parsuram,Raj Kishore,Vijoo"
Dushman Devta,tt0363583,4.5,1991,Action,"Dharmendra,Dimple Kapadia,Sonam,Aditya Pancholi,Sadashiv Amrapurkar,Gulshan Grover,Joginder Shelly,Kunika Sadanand,Shreeram Lagoo,A.K. Hangal,Sulabha Deshpande,Dinesh Hingoo,Brahmachari,A.A. Deepak,Tinnu Verma,Maya Sharma,Vandana Sharma"
Dildaar,tt0154415,5.0,IMDbPro,"Action,Comedy,Drama","Jeetendra,Rekha,Sujit Kumar,Prem Chopra,Nazneen,Keshto Mukherjee,Jeevan Dhar,Jagdeep,Deven Verma,Urmila Bhatt,Birbal,Jamila,Shashikala Jawalkar,Roopesh Kumar,Swaraj Kumar,Vijay Laxmi,Maruti"
Raaja Paarvai,tt0274026,7.7,1981,"Drama,Romance","Kamal Haasan,Madhavi,Y.G. Mahendran,L.V. Prasad,Gangai Amaran,S.P. Balasubrahmanyam,Santhana Bharathi,Chitra,Delhi Ganesh,Chandra Haasan,Charu Haasan,K.P.A.C. Lalitha"
Married 2 America,tt2158633,4.8,IMDbPro,Thriller,"Archana Joglekar,Akhilendra Mishra,Chetan Pandit,Ashok Samarth,Jackie Shroff,Aamir Sikendar,Shweta Tiwari,Ganesh Yadav"
Married 2 America,tt2158633,4.8,IMDbPro,Thriller,"Archana Joglekar,Akhilendra Mishra,Chetan Pandit,Ashok Samarth,Jackie Shroff,Aamir Sikendar,Shweta Tiwari,Ganesh Yadav"
Married 2 America,tt2158633,4.8,IMDbPro,Thriller,"Archana Joglekar,Akhilendra Mishra,Chetan Pandit,Ashok Samarth,Jackie Shroff,Aamir Sikendar,Shweta Tiwari,Ganesh Yadav"
Aaj Ka Andha Kanoon,tt0426863,3.6,2003,Action,"Sudesh Berry,Priyanka Upendra,Aman Jalali,Vishakha Jhaveri,Prithvi Vazir,Ramesh Goyal,Brij Gopal,Javed,Roy Mathew,Bharat,Kapil,Rajni,Bharat Kapoor,Pawan Kumar"
Garam Coat,tt0325447,7.6,1955,Drama,"Nirupa Roy,Jayant,Rashid Khan,Nazima,Baby Indira,Master Ratan,Vijayalaxmi,Brahm Bhardwaj,Daya Devi,Chand,Baij Sharma"
Choron Ki Baaraat,tt0237098,8.0,IMDbPro,Action,"Shatrughan Sinha,Neetu Singh,Ajit Khan,Danny Denzongpa,Jeevan Dhar,Ranjeet Bedi,Jagdeep,Prema Narayan,Heena Kausar,Hercules,Jankidas,Shobha Khote,Dev Kumar,Roopesh Kumar,Moolchand,Rammohan Sharma,Sudhir"
Suvarna Sundari,tt26542515,7.6,IMDbPro,"Drama,Fantasy,Thriller","Sakshi Chaudhary,Shamna Kasim,Jaya Prada,Avinash,Ram Maddukuri,Nagineedu,Satya Prakash,Raam,Kota Srinivasa Rao"
Sheesh Mahal,tt0243555,7.8,1950,Drama,"Sohrab Modi,Naseem Banu,Pushpa Hans,Nigar Sultana,Mubarak Mechant,Pran Sikand,Amarnath,Jawahar Kaul,A. Shah Shikarpuri,Leela Mishra,Ghulam Mohiuddin,Neela Devi,Sadat Ali,Baby Harry"
Shaheed-E-Azam,tt4063584,7.7,IMDbPro,"Biography,Drama,History","Sonu Sood,Manav Vij,Binnu Dhillon,Dev Gill,Rajendra Gupta,Abhijeet Lahiri,Shama Sikander,Harsharan Singh,Sadhana Singh,Ron Sladczyk"
Doosri Dulhan,tt0361532,7.5,1983,"Drama,Family","Victor Banerjee,Sharmila Tagore,Shabana Azmi,Sudhir,Annadada,Randhir,Sudhir Dalvi,T.P. Jain,Shahid Khan,Leela Mishra"
Aaja Sanam,tt0482671,4.6,IMDbPro,"Drama,Romance","Mohnish Behl,Chandni,Kulbhushan Kharbanda,Ranbir Pushp,Paresh Rawal,Sabeeha,Sahiba"
Ek Baar Chale Aao,tt0340090,7.1,1983,Drama,"Govardhan Asrani,Bharat Bhushan,Jankidas,Girish Karnad,Kulbhushan Kharbanda,Kaajal Kiran,Nadira,Deepti Naval"
Ek Chitthi Pyar Bhari,tt0408734,6.8,IMDbPro,Drama,"Raj Babbar,Reena Roy,Agha,Birbal,Baby Bulbul,Mohan Choti,Ramesh Deo,Seema Deo,C.S. Dubey,Jagdeep,Manmohan Krishna,Lalita Kumari,Sulochana Latkar,Yunus Parvez,Polson,Chaman Puri,Ravi Raaj"
Kundan,tt0364466,6.0,1993,"Action,Drama","Dharmendra,Jaya Prada,Amrish Puri,Farha Naaz,Mahesh Anand,Beena Banerjee,Mukesh Khanna,Mac Mohan,Raza Murad,Parikshit Sahni,Tej Sapru,Mahavir Shah,Sudhir,Harbans Darshan M. Arora,Avtar Singh Gullu,Jagdish Raj"
Kundan,tt0364466,6.0,1993,"Action,Drama","Dharmendra,Jaya Prada,Amrish Puri,Farha Naaz,Mahesh Anand,Beena Banerjee,Mukesh Khanna,Mac Mohan,Raza Murad,Parikshit Sahni,Tej Sapru,Mahavir Shah,Sudhir,Harbans Darshan M. Arora,Avtar Singh Gullu,Jagdish Raj"
Kahin Hai Mera Pyar,tt3585758,6.6,IMDbPro,"Drama,Musical,Romance","Eesha Agarwal,Gajendra Chauhan,Sanjay Kapoor,Sonia Mann,Abhishek Sethiya,Kishori Shahane"
Ek Phool Teen Kante,tt0251068,6.3,IMDbPro,Comedy,"Vikas Bhalla,Monica Bedi,Sadashiv Amrapurkar,Tinnu Anand,Saeed Jaffrey,Kader Khan,Kiran Kumar,Aashif Sheikh,Vicky Ahuja,Chacha Chaudhary,Dinyar Contractor,Sulabha Deshpande,Brij Gopal,Ramesh Goyal,Dinesh Hingoo,Jugnu,Ekram Kashmiri"
Nasbandi,tt0232164,6.9,1978,"Comedy,Drama","Anitav Bachchan,Kanauj Kumar,Shahi Kapoor,Rakesh Khanna,Sev Anand,Shivanand,Shatru Bin Sinha,Ambika Johar,Anwar Hussain,Rajendranath Malhotra,Anil Johar,Leela Mishra,I.S. Johar,Jeevan Dhar,Hiralal,Manorama,Murad"
Raj Hath,tt0129331,6.5,1956,"Adventure,Drama,Romance","Madhubala,Pradeep Kumar,Ulhas,Sohrab Modi,Murad,Kammo,Pandey,Jagdish Kanwal,Sheikh,Baij Sharma,Tun Tun,Sadat Ali,Gulnar,Munshi,Jillani,Nazir Kashmiri,Shakeel Nomani"
Dooriyaan,tt0156485,6.6,1979,"Drama,Family","Uttam Kumar,Sharmila Tagore,Shreeram Lagoo,Jalal Agha,Sudha Chopra,Sulabha Deshpande,Baby Geeta,Kireet Khurana,Priyadarshini"
Beqasoor,tt0128962,7.1,IMDbPro,Drama,"Madhubala,Ajit Khan,Pramila,Lala Yaqoob,Mangla,Gope,Geeta Nizami,Ramesh,Durga Khote"
Begunaah,tt1692184,6.4,IMDbPro,"Action,Crime,Drama","Rajesh Khanna,Ashok Kumar,Farha Naaz,Sadashiv Amrapurkar,Jeetendra,Raza Murad,Chandrashekhar Vaidya,Anand,Bhima,Bunty,Baby Guddu,Jabbar,Kamaldeep,Shobha Khote,Maharana,Murad,Vinod Nagpal"
Pyaar Diwana Hota Hai,tt0274019,3.9,IMDbPro,"Comedy,Drama,Romance","Rani Mukerji,Govinda,Om Puri,Laxmikant Berde,Kishore Bhanushali,Farida Jalal,Apurva Agnihotri,Deepak Tijori,Johny Lever,Rambha,Navin Nischol,Smita Jaykar,Pramod Moutho,Udam Singh,Makrand Deshpande,Lilliput,Razak Khan"
Pyaar Diwana Hota Hai,tt0274019,3.9,IMDbPro,"Comedy,Drama,Romance","Rani Mukerji,Govinda,Om Puri,Laxmikant Berde,Kishore Bhanushali,Farida Jalal,Apurva Agnihotri,Deepak Tijori,Johny Lever,Rambha,Navin Nischol,Smita Jaykar,Pramod Moutho,Udam Singh,Makrand Deshpande,Lilliput,Razak Khan"
The Greatest Happiness,tt0069204,6.1,IMDbPro,"Comedy,Drama","Vijay Arora,Govardhan Asrani,Rajni Bala,Kumud Damle,Utpal Dutt,Kumari Faiyyaz,Meeta Faiyyaz,Rabi Ghosh,Tarun Ghosh,Sanjeev Kumar,Keshto Mukherjee,Meena Rai,Faiyaz Sheikh,Tun Tun"
Phool Bane Angaare,tt0362023,5.8,IMDbPro,"Drama,Romance","Mala Sinha,Raaj Kumar,Ashish Kumar,Johnny Walker,Shammi,Mukri,Tun Tun,Sushil Kumar,Mumtaz Begum,Dubey,Leela Mishra,Nasreen,Chaman Puri,Rehman Khan"
Jai Shiv Shankar,tt0384220,5.1,IMDbPro,Drama,"Rajesh Khanna,Jeetendra,Dimple Kapadia,Poonam Dhillon,Chunky Pandey,Sangeeta Bijlani,Nirupa Roy,A.K. Hangal,Shafi Inamdar"
Bheegi Palkein,tt0242311,6.4,IMDbPro,Romance,"Raj Babbar,Smita Patil,Dina Pathak,Sulabha Deshpande,Suresh Chatwal,Laxmi Chhaya,Anita Das,Dilip Dutta,Kedar Guru,Jagdeep,Manmauji,Leela Mishra,Umakant Mishra,Preeti Patnaik,Sahu Samuel,Asit Kumar Sen,Nandita Thakur"
Ladki: Enter the Girl Dragon,tt11924110,4.3,2022,"Action,Drama,Romance","Pooja Bhalekar,Miya Muqi,Rajpal Naurang Yadav,Prateek Parmar,Tianlong Shi,Malhottra Shivam"
Mere Bhaiya,tt0156791,5.9,1972,"Drama,Family","Vijay Arora,Nazima,Suresh Chatwal,Anita Dutt,V. Gopal,Bipin Gupta,Durga Khote,Murad,Sulochana Chatterjee,Tarun Ghosh,Moolchand,Shail Chaturvedi,Raman Kumar,Manisha,Amrit Lakhanpal"
Awara Badal,tt0231204,5.1,IMDbPro,"Action,Adventure,Drama","Ragini,Ajit Khan,Indira,Jagdish Sethi,Leela Mishra,Niranjan Sharma,Mridula Rani,Iftekhar,Keshav Rana,Indira Bansal,Tun Tun,Ashi,Ramayan Tiwari,Raj Kumar,Anand,Asha,Zarina King"
Agneekaal,tt0096775,5.1,IMDbPro,"Action,Crime,Drama","Masum Ali,Sadashiv Amrapurkar,Tinnu Anand,Raj Babbar,Abhay Bhardwaj,Leena Das,Kalpana Divan,Jeetendra,Raju Karia,Ali Khan,Huma Khan,Razzak Khan,Kiran Kumar,Madhavi,Maqsood,Chunnu Mehra,Amrit Patel"
Chanda Aur Bijli,tt0147973,5.6,1969,Drama,"Sanjeev Kumar,Padmini,Jeevan Dhar,Sachin Pilgaonkar,Mohan Choti,Mehmood Jr.,Jerry,Randhir,Keshto Mukherjee,Bipin Gupta,Pratima Devi,Ulhas,Bela Bose,Dev Kishan,Akashdeep,Jankidas,Mahavir"
Sahhas,tt0246212,5.3,1981,Action,"Mithun Chakraborty,Rati Agnihotri,Madan Puri,Shakti Kapoor,Jagdeep,Prem Bedi,Goga Kapoor,Master Bhagwan,Sharat Saxena,Anand Balraj,Purnima,Manorama,Prema Narayan,Kalpana Iyer,Leena Das,Sanjivini,Satyendra Kapoor"
Sometimes You Sometimes Us,tt0367919,4.4,IMDbPro,"Comedy,Drama,Family","Mamta Kulkarni,Charuhas Shidore,Anjan Srivastav,Vijayendra Ghatge,Asha Sachdev,Anoop Joshi,Viju Khote,Lilliput,Samir Soni"
Taqdeer Ka Badshah,tt0362218,5.3,IMDbPro,"Action,Drama","Mithun Chakraborty,Ranjeeta Kaur,Amjad Khan,Pran Sikand,Suresh Oberoi,Tamanna,Vijay Arora,Vijayendra Ghatge,Geeta Kak,Pinchoo Kapoor,Satyendra Kapoor,Asit Kumar Sen"
Taqdeer Ka Badshah,tt0362218,5.3,IMDbPro,"Action,Drama","Mithun Chakraborty,Ranjeeta Kaur,Amjad Khan,Pran Sikand,Suresh Oberoi,Tamanna,Vijay Arora,Vijayendra Ghatge,Geeta Kak,Pinchoo Kapoor,Satyendra Kapoor,Asit Kumar Sen"
Dharam Sankat,tt0371631,4.1,IMDbPro,"Action,Drama","Vinod Khanna,Amrita Singh,Sahila Chaddha,Rohini Hattangadi,Govardhan Asrani,Dara Singh Randhawa,Amrish Puri,Raj Babbar,Shakti Kapoor,Sanjeeva,Jayshree Talpade,Ashalata Wabgaonkar,Satish Shah,Jankidas,Jack Gaud,Sripradha,Satyendra Kapoor"
Dav Pech,tt0926191,4.3,IMDbPro,Action,"Jeetendra,Bhanupriya,Prem Chopra,Shakti Kapoor,Bob Christo,Sunil Dhawan,C.S. Dubey,Dinesh Hingoo,Manik Irani,Renu Joshi,Kamaldeep,Neeta Kapoor,Sangeeta Kapoor,Gurbachan Singh,Rahul Singh,Chandrashekhar Vaidya"
Be Lagaam,tt0395469,6.0,IMDbPro,"Action,Drama","Biswajeet Chatterjee,Rakesh Roshan,Jayshree Talpade,Moon Moon Sen,Subbiraj,Sarwar,Ashalata Wabgaonkar,Rajendranath Malhotra,Subhash Dhankar,Inderjeet,Jagdeep,Inderjeet Singh"
Take It Easy,tt4384270,8.2,IMDbPro,Drama,"Sulabha Arya,Anang Desai,Yash Eshawari,Jyoti Gauba,Yash Ghanekar,Vikram Gokhale,Smera Jadhav,Supriya Karnik,Vijay Kashyap,Prasad Reddy,Apurba Rout,Joy Sengupta,Dipannita Sharma,Karan Sharma,Manisha Thakur"
Seepeeyan,tt2784992,7.5,IMDbPro,Drama,"Ranjeet Bedi,Om Puri,Debashree Roy"
A Colourful Pattern of Life,tt0056394,6.6,1962,"Musical,Drama,Family","Kishore Kumar,Vyjayanthimala,Jeevan Dhar,Nasir Hussain,Durga Khote,Brahm Bhardwaj,Dhumal,Edwina,Fazlu,Iftekhar,Jagdev,Krishen Kumar,Sadhana Roychoudhury,Ulhas"
Meera Ka Mohan,tt0378343,6.2,1992,Romance,"Avinash Wadhawan,Ashwini Bhave,Pran Sikand,Deepak Saraf,Ashok Saraf,Rakesh Bedi,Raj Hans,Brando Bakshi,Kunika Sadanand,Vikas Anand,Ghanshyam Rohera,Leena Kamat,Sunanda,A.K. Hangal,Alok Nath"
Main Tere Liye,tt0154820,6.8,IMDbPro,"Drama,Romance","Suneil Anand,Meenakshi Sheshadri,Rajendra Kumar Tuli,Om Shivpuri,Puneet Issar,Shashikala Jawalkar,Gulshan Grover,Vikas Anand,Master Bhagwan,Birbal,Sudhir Dalvi,Iftekhar,Manmauji,Mehmood Jr.,Mushtaq Merchant,Asha Parekh,Gautam Sarin"
The Naxalites,tt0081219,6.4,IMDbPro,Drama,"Mithun Chakraborty,Smita Patil,Jalal Agha,Saleem Christopher Agha,Shehnaz Anand,Tinnu Anand,Kamlakar Date,Vishal Deep,Vikrant Dutt,Brij Gopal,Madan Jain,Bijaya Jena,Pinchoo Kapoor,Jawahar Kaul,Imtiaz Khan,Mushtaq Khan,Bishan Khanna"
Chhoti Bahen,tt0255050,6.5,1959,Drama,"Balraj Sahni,Shyama,Rehman Khan,Nanda Karnataki,Mehmood,Shobha Khote,Sudesh Kumar,Veena,Dhumal,Badri Prasad,Radhakrishan,Kanchanamala,Hari Shivdasani,Keshav Rana,Kapoor,Fazlu,Munni"
Shehar Aur Sapna,tt0152400,6.3,IMDbPro,Drama,"Dilip Raj,Surekha,David Abraham,Anwar Hussain,Jagdish Kamal,Rashid Khan,Manmohan Krishna,Nana Palsikar,Dilip Roy"
Zulm-O-Sitam,tt0395827,6.5,IMDbPro,"Action,Drama","Dharmendra,Jaya Prada,Arjun Sarja,Madhoo,Shatrughan Sinha,Mahesh Anand,Vikas Anand,Kishore Bhanushali,Prem Chopra,Danny Denzongpa,Gulshan Grover,Milind Gunaji,Kamaldeep,Shakti Kapoor,Mukesh Khanna,Manmauji,Mac Mohan"
Phaansi Ke Baad,tt0237565,6.5,1985,Drama,"Shatrughan Sinha,Hema Malini,Shakti Kapoor,Amrish Puri,Jagdeep,Vikas Anand,Harbans Darshan M. Arora,Bandini,Urmila Bhatt,Bharat Bhushan,C.S. Dubey,Rajan Haksar,Iftekhar,Manik Irani,Jankidas,Satyendra Kapoor,Ajit Khan"
Naunihal,tt0425287,7.1,IMDbPro,"Crime,Drama,Family","Sanjeev Kumar,Balraj Sahni,Indrani Mukherjee,Harindranath Chattopadhyay,Jagdeep,Asit Kumar Sen,Madhavi,Shaukat Azmi,Babloo,Brahm Bhardwaj,Abhi Bhattacharya,Gopal Raj Bhutani,Laxmi Chhaya,Manmohan,Mehmood Jr.,Jawaharlal Nehru,Saawan Kumar Tak"
Naunihal,tt0425287,7.1,IMDbPro,"Crime,Drama,Family","Sanjeev Kumar,Balraj Sahni,Indrani Mukherjee,Harindranath Chattopadhyay,Jagdeep,Asit Kumar Sen,Madhavi,Shaukat Azmi,Babloo,Brahm Bhardwaj,Abhi Bhattacharya,Gopal Raj Bhutani,Laxmi Chhaya,Manmohan,Mehmood Jr.,Jawaharlal Nehru,Saawan Kumar Tak"
Unees Bees,tt0388499,6.0,IMDbPro,Drama,"Rakesh Roshan,Ranjeeta Kaur,Mithun Chakraborty,Yogeeta Bali,Kader Khan,Ranjeet Bedi,Sujit Kumar,Prakash Gill,Rita Bhaduri,Jayshree Talpade,Urmila Bhatt,Mahesh Tomar,Vasant Chandrana,Bharat Bhushan,Jeevan Dhar,Raj Kishore,Raj Mehra"
Pinky Memsaab,tt8529070,6.3,IMDbPro,"Drama,Family","Hajra Yamin,Kiran Malik,Adnan Jaffar,Sunny Hinduja,Khalid Ahmed,Shamim Hilaly,Hajra Khan,Mariel Bianca Salazar,Rik Aby,Shaista Jivani,Ujala Ali Khan,Abeera Sheikh"
Tahqiqaat,tt0448790,6.1,IMDbPro,"Crime,Mystery","Mahesh Anand,Sulabha Arya,Laxmikant Berde,Sangeeta Bijlani,Bob Christo,Danny Denzongpa,Farheen,Jeetendra,Sameer Kakkar,Satyendra Kapoor,Guddi Maruti,Mehmood,Aditya Pancholi,Ronit Roy,Asha Sharma"
Jal Mahal,tt0230357,5.9,1980,Fantasy,"Jeetendra,Rekha,Deven Verma,Rajesh Behl,Pran Sikand,Manmohan Krishna,Jagdeep,Chand Usmani,Jayshree Talpade,Sunder,Rana,Jankidas,Brahm Bhardwaj,Manmauji,H.L. Pardesi,Baldev Kalsi,Brijesh"
Rakta Bandhan,tt0359875,5.8,1984,"Action,Comedy,Crime","Rati Agnihotri,Birbal,Mithun Chakraborty,Dinesh Hingoo,Jagdeep,Jankidas,Surinder Kaur,Shobha Khote,Viju Khote,Narendranath Malhotra,Mukri"
Mazdoor Zindabaad,tt0374033,5.8,IMDbPro,Drama,"Randhir Kapoor,Parveen Babi,Manmohan Krishna,Suhail,Parijat,Ajay Verekar,Ashok Kapoor,Indira Bansal,Moolchand,Dharmendra,Harbans Darshan M. Arora,I.S. Johar,Maqsood,Jagdish Raj,Kedarnath Saigal,Mala Sinha,Sunder"
Ek Kunwari Ek Kunwara,tt0239362,6.0,IMDbPro,"Adventure,Drama,Musical","Pran Sikand,Leena Chandavarkar,Rakesh Roshan,Rajendranath Malhotra,Raj Mehra,B.B. Bhalla,Kumkum,Lalita Kumari,Goga Kapoor,Jankidas,Zeb Rehman,Jugal Kishore,Moolchand,Yunus Parvez,Ram Sethi,Harbans Darshan M. Arora,Sunder"
Jeewan Jyoti,tt0231817,6.3,IMDbPro,Drama,"Shammi Kapoor,Shashikala Jawalkar,Leela Mishra,Chand Usmani,Amir Banu,Dulari,S.N. Banerjee,Nasir Hussain,Moni Chatterjee,Lily Kelkar,Sarita,Rekha,Syed Jan,Jagdish,Jyoti"
Dharamyudh,tt0095010,5.6,1988,"Drama,Mystery,Thriller","Sunil Dutt,Shatrughan Sinha,Kimi Katkar,Aditya Pancholi,Sunil Dhawan,Ranjeet Bedi,Prakash Johri,Umesh Khanna,Lalita Kumari,Anjana Mumtaz,Rajesh Nigam,Suresh Oberoi,Sania,Sushma Seth,Disco Shanti,Anurag Sharma,Pran Sikand"
Who Is the Criminal?,tt0083569,6.2,IMDbPro,Thriller,"Javed Khan Amrohi,Rajni Sharma,Arpana Choudhary,Raza Murad,Om Shivpuri,Madan Puri,Rammohan Sharma,Rajendranath Malhotra,Rakesh Pandey,Iftekhar,Murad,Monto,Birbal,Manorama,Tun Tun,Ved Goswami,Yash Sharma"
Kisan Aur Bhagwan,tt0157900,6.5,IMDbPro,"Action,Comedy,Drama","Dara Singh Randhawa,Feroz Khan,Yogeeta Bali,Abhi Bhattacharya,Jayshree Gadkar,V. Gopal,Jankidas,Padma Khanna,Lalita Kumari"
Dil Ka Raja,tt10409810,N/A,Cast & crew,,Ramya
Laparwah,tt0246033,5.9,IMDbPro,"Action,Drama","Prem Bedi,Birbal,Mithun Chakraborty,Bhushan Kumar Dhar,Jeevan Dhar,Iftekhar,Satyendra Kapoor,Shakti Kapoor,Ranjeeta Kaur,Shobha Khote,Manmauji,Prema Narayan,Purnima,Tej Sapru,Asit Kumar Sen,Ram Sethi,Rammohan Sharma"
Laparwah,tt0246033,5.9,IMDbPro,"Action,Drama","Prem Bedi,Birbal,Mithun Chakraborty,Bhushan Kumar Dhar,Jeevan Dhar,Iftekhar,Satyendra Kapoor,Shakti Kapoor,Ranjeeta Kaur,Shobha Khote,Manmauji,Prema Narayan,Purnima,Tej Sapru,Asit Kumar Sen,Ram Sethi,Rammohan Sharma"
Maha Badmaash,tt0382825,5.7,IMDbPro,"Action,Crime,Thriller","Vinod Khanna,Neetu Singh,Nisar Ahmad Ansari,Bindu Desai,Brahmachari,Alka,Praveen Paul,Uma Dutt,M.B. Shetty,Kedarnath Saigal,Harbans Darshan M. Arora,Shiv Kumar,Inder Khosla,Bhushan Tiwari,Jagdish Kamal,Rajan Haksar,Pinchoo Kapoor"
Khote Sikkey,tt0495848,5.3,IMDbPro,Crime,"Ayub Khan,Madhoo,Atul Agnihotri,Anjali Jathar,Suresh Oberoi,Krishan Oberoi,Eva Grover,Manmauji,Brahmachari,Shashi Kiran,Ramesh Goyal,Ram Singh,Brahim Merchant,Arun Ghosh,Mushtaq Khan,Dinesh Hingoo,Sameer Kakkar"
